Date,Open,High,Low,Close,Adj_Close,Volume
2014-09-17,0.002988,0.003128,0.002928,0.003072,0.003072,118073
2014-09-18,0.003081,0.003768,0.003055,0.0034560000000000003,0.0034560000000000003,205474
2014-09-19,0.00346,0.004026,0.00316,0.003872,0.003872,204649
2014-09-20,0.003936,0.004304,0.0033090000000000003,0.003612,0.003612,186971
2014-09-21,0.00361,0.003862,0.003296,0.003464,0.003464,145626
2014-09-22,0.0034659999999999995,0.004081,0.003447,0.004023,0.004023,178810
2014-09-23,0.004007,0.004102000000000001,0.003754,0.003965,0.003965,120447
2014-09-24,0.003966,0.004068,0.003425,0.00389,0.00389,163121
2014-09-25,0.003878,0.003901,0.003422,0.003494,0.003494,81902
2014-09-26,0.0036,0.0036,0.002902,0.00305,0.00305,117908
2014-09-27,0.0030440000000000003,0.0033420000000000004,0.002905,0.0032630000000000003,0.0032630000000000003,44491
2014-09-28,0.003262,0.00346,0.003105,0.003174,0.003174,77804
2014-09-29,0.00317,0.0034270000000000004,0.003074,0.003212,0.003212,32857
2014-09-30,0.0032270000000000003,0.003268,0.003131,0.003211,0.003211,21131
2014-10-01,0.003221,0.003283,0.002798,0.00288,0.00288,70180
2014-10-02,0.002888,0.003048,0.002738,0.002773,0.002773,30541
2014-10-03,0.002743,0.002795,0.002596,0.002601,0.002601,34169
2014-10-04,0.002604,0.00267,0.0023710000000000003,0.0023710000000000003,0.0023710000000000003,45969
2014-10-05,0.002441,0.002512,0.002129,0.002387,0.002387,29395
2014-10-06,0.002384,0.002729,0.002288,0.002574,0.002574,34445
2014-10-07,0.002578,0.002635,0.002349,0.002447,0.002447,35419
2014-10-08,0.00242,0.002486,0.0022960000000000003,0.002477,0.002477,28232
2014-10-09,0.002475,0.002495,0.002273,0.002358,0.002358,11066
2014-10-10,0.002356,0.002418,0.002198,0.002309,0.002309,14306
2014-10-11,0.002308,0.0024460000000000003,0.002283,0.002336,0.002336,34908
2014-10-12,0.002338,0.002457,0.001972,0.002243,0.002243,76977
2014-10-13,0.00224,0.002372,0.002134,0.002299,0.002299,44926
2014-10-14,0.002309,0.002411,0.002264,0.002352,0.002352,32532
2014-10-15,0.002352,0.002363,0.002123,0.002174,0.002174,46515
2014-10-16,0.002173,0.002221,0.00195,0.0020800000000000003,0.0020800000000000003,39043
2014-10-17,0.002081,0.002127,0.001986,0.002021,0.002021,22242
2014-10-18,0.002022,0.002157,0.002001,0.002059,0.002059,27435
2014-10-19,0.002058,0.002195,0.002023,0.002023,0.002023,18945
2014-10-20,0.002021,0.002138,0.00197,0.002023,0.002023,38282
2014-10-21,0.002022,0.002114,0.002013,0.00207,0.00207,26100
2014-10-22,0.002062,0.002077,0.001982,0.002034,0.002034,19376
2014-10-23,0.002021,0.002033,0.001895,0.001914,0.001914,15613
2014-10-24,0.001915,0.002029,0.001895,0.001958,0.001958,29512
2014-10-25,0.001959,0.001988,0.001864,0.001892,0.001892,13101
2014-10-26,0.001893,0.001952,0.001864,0.001941,0.001941,9559
2014-10-27,0.001941,0.001998,0.001887,0.001956,0.001956,14395
2014-10-28,0.001957,0.001995,0.00155,0.001655,0.001655,73811
2014-10-29,0.001675,0.001947,0.0016190000000000002,0.001696,0.001696,24172
2014-10-30,0.001696,0.001752,0.001656,0.0017350000000000002,0.0017350000000000002,13178
2014-10-31,0.001748,0.001754,0.0016469999999999998,0.0016809999999999998,0.0016809999999999998,10732
2014-11-01,0.001686,0.001693,0.001525,0.001548,0.001548,494272
2014-11-02,0.001549,0.001599,0.00152,0.001584,0.001584,9242
2014-11-03,0.001582,0.001761,0.0015810000000000002,0.001693,0.001693,15148
2014-11-04,0.001691,0.001704,0.0016530000000000002,0.001703,0.001703,9766
2014-11-05,0.001704,0.001779,0.001704,0.001755,0.001755,10616
2014-11-06,0.001755,0.0017809999999999996,0.001713,0.0017640000000000004,0.0017640000000000004,13531
2014-11-07,0.001767,0.001919,0.001672,0.0016879999999999998,0.0016879999999999998,11531
2014-11-08,0.001687,0.001762,0.001678,0.001734,0.001734,4482
2014-11-09,0.0017329999999999995,0.001795,0.001705,0.001757,0.001757,12705
2014-11-10,0.001752,0.001836,0.001732,0.0017989999999999996,0.0017989999999999996,16001
2014-11-11,0.001794,0.00185,0.001744,0.0017530000000000002,0.0017530000000000002,12534
2014-11-12,0.001755,0.001908,0.0017280000000000002,0.001859,0.001859,15429
2014-11-13,0.001868,0.001921,0.001673,0.001793,0.001793,17376
